id_publicacion,contenido,n_likes,id_emprendimiento
1405,"En Afro Raíces, creemos que cada receta es una cápsula del tiempo que nos conecta con nuestras raíces. Recientemente, iniciamos el proyecto ""Recetas Vivas: El Legado de El Bordo"", una iniciativa para documentar y digitalizar las recetas tradicionales afrocolombianas de nuestra región, muchas de las cuales solo existen en la memoria de nuestros mayores. A través de visitas a hogares, entrevistas a cocineras y cocineros tradicionales y sesiones de grabación, estamos construyendo un recetario interactivo que incluirá no solo los ingredientes y pasos de preparación, sino también las historias detrás de cada plato, los rituales asociados y los significados culturales. Hemos recopilado ya más de 50 recetas, desde platos de olla hasta dulces y bebidas ancestrales, cada una con su propia particularidad y origen. Este proyecto no solo preserva un invaluable patrimonio culinario, sino que también empodera a las comunidades al reconocer y valorar sus conocimientos. Nuestro objetivo es que este recetario sea accesible online para todos, convirtiéndose en una herramienta para la educación y la difusión de nuestra cultura. ¡Tu apoyo es fundamental para seguir investigando, documentando y manteniendo vivas las Recetas Vivas de El Bordo! #AfroRaíces #RecetasVivas #LegadoCulinario #ElBordoTradicional #CocinaAncestral #PatrimonioOral #SaboresQueConectan #PreservandoNuestraHistoria",8,74
1406,"El impacto de Afro Raíces en El Bordo se ve reflejado en el creciente orgullo por nuestra gastronomía y en la revitalización de las prácticas culinarias ancestrales. Uno de nuestros programas más exitosos es ""Cocineritos de Tradición"", donde ofrecemos talleres de cocina gratuitos a niños y adolescentes de la comunidad. Estos talleres no solo les enseñan a preparar platos tradicionales de forma divertida, sino que también les inculcan un profundo respeto por los ingredientes locales, las técnicas de sus abuelas y la importancia de la alimentación saludable. Durante el último semestre, hemos visto a más de 30 ""cocineritos"" participar activamente, muchos de los cuales han descubierto una nueva pasión por la cocina y un mayor aprecio por su herencia. Las demostraciones de cocina y las degustaciones organizadas por los propios niños han sido un verdadero éxito en la comunidad, generando admiración y motivando a otros a unirse. Creemos firmemente que invertir en la juventud es invertir en la continuidad de nuestra cultura gastronómica. ¡Tu apoyo es crucial para seguir expandiendo estos programas y que las futuras generaciones de El Bordo sigan honrando y disfrutando de los sabores de Afro Raíces! #AfroRaícesEducación #CocineritosDeTradición #ElBordoJoven #CocinaQueConecta #HerenciaParaElFuturo #SemillerosDeSabor #GastronomíaConPropósito #ImpactoComunitario",7,74
1407,¡Balboa se viste de orgullo! 🏳️‍🌈 #DiversidadEnMarcha #DerechosLGBTI,7,75
1408,Visibilizando voces en Balboa. ¡Únete a #DiversidadEnMarcha! ✨ #OrgulloBalboa,9,75
1409,Diversidad en Marcha: Caminando por un futuro justo. ❤️ #LGBTIQ+ #BalboaInclusiva,5,75
1410,Tu apoyo impulsa el cambio en Balboa. ¡Síguenos! 💖 #DerechosHumanos #LibertadDeSer,10,75
1411,Celebra la diversidad en Balboa. ¡Te esperamos en nuestras marchas! 🎉 #BalboaConOrgullo,8,75
1412,Balboa vibra con nuestra causa. ¡Mucho más que una marcha! 🤝 #ComunidadLGBTI,6,75
1413,¡Únete a Diversidad en Marcha y alza tu voz por los derechos en Balboa! ✊ #VisibilidadLGBTI #Respeto,4,75
1414,"En Diversidad en Marcha, organizamos marchas y actividades LGBTI en Balboa para visibilizar nuestros derechos y fomentar una sociedad más justa. Creemos en el poder de la unión para generar un cambio real. ¡Súmate a nuestros próximos eventos por la igualdad! #DiversidadEnMarcha #BalboaLGBTI #DerechosHumanos #OrgulloGay #InclusiónSocial",9,75
1415,"¿Listo para ser parte del cambio en Balboa? Diversidad en Marcha trae espacios de encuentro y empoderamiento para la comunidad LGBTIQ+. Desde foros de debate hasta eventos culturales, hay algo para cada quien. ¡Síguenos para no perderte nada! #DiversidadEnMarcha #BalboaConOrgullo #ActivismoLGBTI #IgualdadDeDerechos #LibreDesarrollo",5,75
1416,"Nuestro propósito en Diversidad en Marcha es simple: garantizar que los derechos de la población LGBTI sean reconocidos y respetados en Balboa. Cada paso en nuestras marchas, cada voz alzada, cuenta. ¡Sé parte de este movimiento que construye un futuro sin discriminación! #BalboaPorLaIgualdad #DiversidadEnMarcha #NoMasDiscriminación #LGBTIQ+Derechos #ActivismoSocial",8,75
1417,"Diversidad en Marcha es más que un nombre, es una bandera. Una bandera de esperanza, resistencia y visibilidad para la comunidad LGBTI en Balboa. Nuestros eventos están diseñados para inspirar, unir y demandar el respeto que todos merecemos. ¡Descubre la fuerza de la diversidad en movimiento con nosotros! #DiversidadEnMarchaBalboa #OrgulloLGBTI #BalboaInclusiva #PoderDeLaDiversidad #DerechosParaTodos",6,75
1418,"En Diversidad en Marcha, nos dedicamos a pintar Balboa con los colores de la inclusión y la justicia a través de marchas y actividades LGBTI. Creemos firmemente que la visibilidad es el primer paso para el reconocimiento de derechos y la erradicación de la discriminación. Organizamos talleres educativos sobre diversidad sexual y de género, foros de discusión sobre legislación LGBTI y eventos culturales que celebran nuestra identidad. Nuestro objetivo es crear un Balboa donde cada persona pueda vivir con dignidad y sin miedo a ser quien realmente es. ¡Únete a nosotros para construir una sociedad más abierta y respetuosa! #DiversidadEnMarcha #BalboaLGBTI #DerechosParaTodos #VisibilidadTrans #OrgulloYResistencia #InclusiónReal",9,75
1419,"La misión de Diversidad en Marcha es clara: ser la voz de la comunidad LGBTI en Balboa y asegurar que nuestros derechos sean garantizados. Sabemos que el camino hacia la igualdad es largo, pero cada marcha nos acerca más a ella. Nos esforzamos en crear espacios seguros donde las experiencias sean compartidas y la solidaridad crezca. Organizamos jornadas de sensibilización en escuelas y espacios públicos, campañas de concientización en redes sociales y alianzas con otras organizaciones de derechos humanos. Nuestra visión es un Balboa donde la diversidad sea celebrada como un valor fundamental de la sociedad. ¡Te invitamos a ser parte de esta ola de cambio que impulsa la aceptación y el amor! #DiversidadEnMarchaBalboa #LGBTIQ+Colombia #ActivismoPorLosDerechos #BalboaConsciente #IgualdadDeGénero #LibertadDeExpresión",7,75
1420,"¿Alguna vez te has preguntado cómo podemos construir un Balboa más equitativo? En Diversidad en Marcha, lo hacemos a través de la acción colectiva y la educación. Organizamos marchas periódicas que no solo buscan visibilizar nuestras demandas, sino también educar a la sociedad sobre la importancia de la diversidad sexual y de género. Además, realizamos talleres de empoderamiento para personas LGBTI, brindando herramientas para el auto-cuidado, la resiliencia y la defensa de sus propios derechos. Nuestro objetivo es desafiar los prejuicios y construir puentes de entendimiento. ¡Súmate a nuestros esfuerzos y ayuda a que Balboa sea un faro de respeto para toda la comunidad LGBTI! #DiversidadEnMarcha #BalboaPorLaIgualdad #EducaciónParaLaDiversidad #NoALaHomofobia #OrgulloEnAcción #ComunidadActiva",8,75
1421,"Diversidad en Marcha nace de la urgencia de visibilizar la realidad de la comunidad LGBTI en Balboa y de exigir el cumplimiento de nuestros derechos. Creemos en el poder transformador de la movilización social para generar un cambio positivo. Por eso, nos dedicamos a organizar no solo marchas, sino también festivales culturales LGBTI, proyecciones de cine independiente y foros de debate que abordan los desafíos y las victorias de nuestra comunidad. Cada cartel levantado, cada consigna gritada, nos impulsa a seguir adelante. Te invitamos a explorar nuestra agenda de actividades y a sumergirte en una experiencia que fortalecerá tu compromiso con la igualdad. ¡La diversidad es nuestra mayor fortaleza en Balboa! #DiversidadEnMarchaBalboa #LGBTIEnMarcha #BalboaTransforma #VisibilidadQueSuma #ActivismoConOrgullo #DerechosYLibertades",6,75
1422,"En Diversidad en Marcha, nuestra pasión es construir un Balboa donde nadie sea discriminado por su orientación sexual o identidad de género. Entendemos que la lucha por los derechos LGBTI es una lucha de todos, y por eso, cada actividad que organizamos busca involucrar a toda la comunidad. Desde campañas de sensibilización en redes sociales hasta alianzas con instituciones locales, cada iniciativa busca generar un impacto positivo y duradero. Nuestro compromiso es crear un legado de respeto, aceptación y plena igualdad para las generaciones futuras en Balboa. ¡Descubre cómo estamos marcando la diferencia y alza tu voz con nosotros! #DiversidadEnMarcha #BalboaInclusiva #OrgulloLGBTI #LuchaPorLosDerechos #ComunidadUnida #BalboaSinDiscriminación",10,75
1423,"El pasado 28 de junio, Diversidad en Marcha organizó la ""Marcha del Orgullo LGBTI de Balboa"", un evento histórico que congregó a más de 300 personas en las calles de nuestro municipio. Bajo el lema ""Amor es Amor, Derechos para Todos"", la comunidad LGBTIQ+ y sus aliados marcharon con alegría, dignidad y determinación, alzando banderas, pancartas y sus voces para exigir el pleno reconocimiento de sus derechos. La marcha culminó en la Plaza Central con un emotivo acto cultural que incluyó presentaciones de artistas locales, testimonios de personas LGBTI que han enfrentado discriminación, y discursos de líderes comunitarios y defensores de derechos humanos. Este evento no solo visibilizó la existencia y la fuerza de nuestra comunidad en Balboa, sino que también generó un diálogo abierto con las autoridades locales sobre la implementación de políticas públicas inclusivas. Fue un día de celebración, de reivindicación y de un mensaje claro: la diversidad es riqueza, y en Balboa, todos merecemos vivir con orgullo. Agradecemos a cada persona que participó, a los voluntarios que hicieron posible esta jornada y a los medios de comunicación por difundir nuestro mensaje. ¡Seguiremos en marcha hasta que la igualdad sea una realidad para todos! #DiversidadEnMarcha #MarchaDelOrgulloBalboa #BalboaLGBTI #DerechosHumanos #OrgulloYVisibilidad #InclusiónTotal #BalboaConOrgullo #AmorEsAmor",9,75
1424,"En Diversidad en Marcha, creemos que la educación es la herramienta más poderosa para combatir la discriminación. Recientemente, lanzamos nuestro programa ""Sembrando Semillas de Respeto"", una iniciativa que lleva talleres de sensibilización sobre diversidad sexual y de género a escuelas y colegios en Balboa y sus zonas rurales. A través de actividades lúdicas, charlas interactivas y testimonios reales, buscamos fomentar la empatía, desmantelar estereotipos y promover un ambiente escolar seguro e inclusivo para todos los estudiantes, sin importar su orientación sexual o identidad de género. Hasta la fecha, hemos impactado a más de 500 estudiantes y 50 docentes, y hemos recibido un feedback muy positivo de la comunidad educativa. Por ejemplo, en una escuela rural, los estudiantes organizaron su propio club de diversidad después de nuestro taller, lo que nos llena de esperanza. Este programa no solo forma a las nuevas generaciones en valores de respeto, sino que también crea una red de apoyo para jóvenes LGBTI que a menudo se sienten solos. ¡Tu apoyo es fundamental para seguir sembrando estas semillas de respeto en cada rincón de Balboa y construir un futuro donde la discriminación sea solo un recuerdo! #DiversidadEnMarcha #EducaciónParaLaDiversidad #BalboaInclusiva #SembrandoRespeto #LGBTIQ+Educación #NoMasBullying #CulturaDePaz #JóvenesConDerechos",8,75
1425,"El impacto de Diversidad en Marcha en Balboa se ve reflejado en el creciente diálogo sobre los derechos LGBTI y en la mayor aceptación en la comunidad. Nuestro proyecto ""Voces de Balboa: Historias de Resistencia y Orgullo"" ha sido crucial para este avance. Hemos recopilado y compartido más de 30 testimonios de personas LGBTI de Balboa, quienes valientemente han narrado sus experiencias de vida, sus desafíos, sus logros y su resiliencia. Estas historias, publicadas en nuestras redes sociales y en una serie de podcasts, han llegado a miles de personas, humanizando la realidad de la comunidad LGBTI y rompiendo estigmas. Por ejemplo, la historia de Carlos, un hombre trans de Balboa, inspiró a muchos a buscar información sobre la identidad de género y a apoyar a sus seres queridos. Además, hemos organizado foros comunitarios donde estas historias son presentadas y discutidas, generando espacios de reflexión y empatía entre personas diversas. Creemos firmemente que al compartir nuestras verdades, construimos puentes de entendimiento y derribamos muros de prejuicio. Tu apoyo es vital para seguir amplificando las voces de Balboa y para que cada historia de resistencia y orgullo inspire a un Balboa más justo y equitativo. ¡Súmate a la narración de nuestras vidas! #DiversidadEnMarcha #VocesDeBalboa #HistoriasLGBTI #BalboaConOrgullo #RompiendoEstigmas #EmpoderamientoLGBTI #NarrativasQueTransforman #InclusiónEnBalboa",7,75
